,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.url,Answer.topic,Approve,Reject
68,34XASH8KLQM7XVI7SJUMA3YU9KCMPV,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,12,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3570Y55XZPJ41JCFY5XBZ83ZNJ5GYW,AERTM9Y12LBNF,Rejected,Wed Feb 19 06:03:59 PST 2020,Wed Feb 19 06:12:43 PST 2020,Tue Mar 10 07:12:43 PDT 2020,,Tue Feb 25 14:00:30 PST 2020,X,524,0% (0/1),0% (0/1),0% (0/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Geology,,X
69,34XASH8KLQM7XVI7SJUMA3YU9KCMPV,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,12,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,369J354OFDA2IZ29SM2JGHJ6OEKG6E,A1BWS5AD2T4NIR,Approved,Wed Feb 19 10:02:23 PST 2020,Wed Feb 19 10:18:31 PST 2020,Tue Mar 10 11:18:31 PDT 2020,Tue Feb 25 14:00:30 PST 2020,,,968,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,European Union Law,X,
70,34XASH8KLQM7XVI7SJUMA3YU9KCMPV,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,12,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,37W3JXSD6680Y52FDA1TLBPNH7YYWG,A39GADIK8RLMVC,Approved,Wed Feb 19 06:13:27 PST 2020,Wed Feb 19 06:16:29 PST 2020,Tue Mar 10 07:16:29 PDT 2020,Tue Feb 25 14:00:30 PST 2020,,,182,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,searching for information about the black death,,X
71,34XASH8KLQM7XVI7SJUMA3YU9KCMPV,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,12,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,39LOEL67OS5OS199QMSXH1QOQ0783E,A39VVWV1GHLMFD,Approved,Wed Feb 19 06:30:23 PST 2020,Wed Feb 19 06:51:50 PST 2020,Tue Mar 10 07:51:50 PDT 2020,Tue Feb 25 14:00:30 PST 2020,,,1287,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,economics and economic inequality around the world,,X
72,34XASH8KLQM7XVI7SJUMA3YU9KCMPV,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,12,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,39RP059MEHT8GLFQZGHM42PVYWZBMK,ALMAI0EOCZWNM,Approved,Wed Feb 19 06:28:18 PST 2020,Wed Feb 19 06:44:37 PST 2020,Tue Mar 10 07:44:37 PDT 2020,Tue Feb 25 14:00:30 PST 2020,,,979,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Private Schools,X,
73,34XASH8KLQM7XVI7SJUMA3YU9KCMPV,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,12,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3BV8HQ2ZZW1188P66MA9KV83SFH6AW,A2CHDWKAYZ3P3E,Submitted,Tue Feb 25 14:16:44 PST 2020,Tue Feb 25 14:37:19 PST 2020,Mon Mar 16 15:37:19 PDT 2020,,,,1235,0% (0/0),0% (0/0),0% (0/0),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Intergovernmental Panel on Climate Change,,X
74,34XASH8KLQM7XVI7SJUMA3YU9KCMPV,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,12,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3G5W44VEU7I9HENYUQWKQ0OOR7PGK2,A89HSG51VTPP0,Submitted,Tue Feb 25 16:03:32 PST 2020,Tue Feb 25 16:18:27 PST 2020,Mon Mar 16 17:18:27 PDT 2020,,,,895,0% (0/0),0% (0/0),0% (0/0),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Conversational Search User Study,,X
75,34XASH8KLQM7XVI7SJUMA3YU9KCMPV,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,12,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3HL8HNGX451JMI8CF9ZDI6AWDVK9F1,A248QG4DPULP46,Approved,Wed Feb 19 06:03:53 PST 2020,Wed Feb 19 06:18:09 PST 2020,Tue Mar 10 07:18:09 PDT 2020,Tue Feb 25 14:00:30 PST 2020,,,856,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Amazon Rainforest,X,
76,34XASH8KLQM7XVI7SJUMA3YU9KCMPV,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,12,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3L70J4KAZGM0TH4LG9INQ1IV719DAY,A12J4IRF5Z06BT,Approved,Wed Feb 19 08:01:41 PST 2020,Wed Feb 19 08:46:54 PST 2020,Tue Mar 10 09:46:54 PDT 2020,Tue Feb 25 14:00:31 PST 2020,,,2713,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Immune System,X,
77,34XASH8KLQM7XVI7SJUMA3YU9KCMPV,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,12,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3TK8OJTYM1LTA2A9WD0EMIDX6TTVP9,A2M6O2Z15SHWDQ,Approved,Wed Feb 19 06:15:21 PST 2020,Wed Feb 19 06:27:55 PST 2020,Tue Mar 10 07:27:55 PDT 2020,Tue Feb 25 14:00:31 PST 2020,,,754,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Black Death,X,
78,3LOJFQ4BOXF3IAFE2YQBVWP16WEKDA,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,12,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3137ONMDKG56VEVOY4LHS5BJ570EGF,A2W8ZODKKQ7RYP,Approved,Wed Feb 19 06:59:59 PST 2020,Wed Feb 19 07:08:24 PST 2020,Tue Mar 10 08:08:24 PDT 2020,Tue Feb 25 14:00:31 PST 2020,,,505,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Harvard University,X,
79,3LOJFQ4BOXF3IAFE2YQBVWP16WEKDA,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,12,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3180JW2OT4CGQXSWV9DHLOXMMB0J5H,A1P683LTPL4C68,Submitted,Tue Feb 25 19:07:44 PST 2020,Tue Feb 25 19:40:27 PST 2020,Mon Mar 16 20:40:27 PDT 2020,,,,1963,0% (0/0),0% (0/0),0% (0/0),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,European Union Law,X,
80,3LOJFQ4BOXF3IAFE2YQBVWP16WEKDA,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,12,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,38JBBYETQOAQJY2433JGJGEGF2RE4S,A3PVTAHBV33G82,Approved,Wed Feb 19 06:26:35 PST 2020,Wed Feb 19 06:31:51 PST 2020,Tue Mar 10 07:31:51 PDT 2020,Tue Feb 25 14:00:31 PST 2020,,,316,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Black Death,X,
81,3LOJFQ4BOXF3IAFE2YQBVWP16WEKDA,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,12,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3DZQRBDBSLF6BLOI4KY2YSQP2VMS38,A24Y1NVEEY1ADM,Rejected,Wed Feb 19 08:00:58 PST 2020,Wed Feb 19 08:19:37 PST 2020,Tue Mar 10 09:19:37 PDT 2020,,Tue Feb 25 14:00:31 PST 2020,X,1119,0% (0/1),0% (0/1),0% (0/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,The average temperature of globe in 2019,,X
82,3LOJFQ4BOXF3IAFE2YQBVWP16WEKDA,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,12,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3EFE17QCRC5L5TVHJ5N42MRZN2DSHU,AH31QLJ57XC8W,Submitted,Tue Feb 25 17:19:28 PST 2020,Tue Feb 25 17:36:12 PST 2020,Mon Mar 16 18:36:12 PDT 2020,,,,1004,0% (0/0),0% (0/0),0% (0/0),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Intergovernmental Panel on Climate Change Activities,,X
83,3LOJFQ4BOXF3IAFE2YQBVWP16WEKDA,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,12,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3KIBXJ1WD5UX9R4WI99SV9XQGQNOKW,A1PKCBFB4QY19G,Approved,Wed Feb 19 06:26:34 PST 2020,Wed Feb 19 06:31:47 PST 2020,Tue Mar 10 07:31:47 PDT 2020,Tue Feb 25 14:00:31 PST 2020,,,313,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Intergovernmental Panel on Climate Change,X,
84,3LOJFQ4BOXF3IAFE2YQBVWP16WEKDA,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,12,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3OUYGIZWR7YDH19TTGCP1PN7CXH0PN,A2V4DP31BEVABF,Approved,Wed Feb 19 06:15:10 PST 2020,Wed Feb 19 07:01:42 PST 2020,Tue Mar 10 08:01:42 PDT 2020,Tue Feb 25 14:00:31 PST 2020,,,2792,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Geology,X,
85,3LOJFQ4BOXF3IAFE2YQBVWP16WEKDA,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,12,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3T111IHZ5EQGP8DL64Z7ZVOFGJVR9E,A2Y5I2HJTRFR8H,Approved,Wed Feb 19 06:16:33 PST 2020,Wed Feb 19 06:30:54 PST 2020,Tue Mar 10 07:30:54 PDT 2020,Tue Feb 25 14:00:31 PST 2020,,,861,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Private Schools,X,
86,3LOJFQ4BOXF3IAFE2YQBVWP16WEKDA,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,12,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3TVSS0C0E104HJ3L34EUDUX825DWTM,A1PTH9KTRO06EG,Approved,Wed Feb 19 06:05:53 PST 2020,Wed Feb 19 06:15:22 PST 2020,Tue Mar 10 07:15:22 PDT 2020,Tue Feb 25 14:00:31 PST 2020,,,569,100% (10/10),100% (10/10),100% (10/10),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Harvard University,X,
87,3LOJFQ4BOXF3IAFE2YQBVWP16WEKDA,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,12,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3X1FV8S5JXRNXPHATUARS9Z5523GVN,AK3H5QRAROFGP,Approved,Wed Feb 19 06:03:58 PST 2020,Wed Feb 19 06:58:50 PST 2020,Tue Mar 10 07:58:50 PDT 2020,Tue Feb 25 14:00:31 PST 2020,,,3292,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Black Death,X,
88,3LOJFQ4BOXF3IAFE2YQBVWP16WEKDA,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,12,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3YMTUJH0DSGS8HK1TY8BI2EHIDW4TS,A2GR3333S2F53G,Rejected,Wed Feb 19 06:51:56 PST 2020,Wed Feb 19 07:26:16 PST 2020,Tue Mar 10 08:26:16 PDT 2020,,Tue Feb 25 14:00:31 PST 2020,X,2060,0% (0/1),0% (0/1),0% (0/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,"European Union Law, Oxygen, Economic Inequality",,X
89,3LOJFQ4BOXF3IAFE2YQBVWP16WEKDA,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,12,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3YOH7BII097SZBDTJLV6Q1RYCJKVK5,A1XKL37QKFITT1,Approved,Wed Feb 19 06:05:22 PST 2020,Wed Feb 19 06:13:05 PST 2020,Tue Mar 10 07:13:05 PDT 2020,Tue Feb 25 14:00:31 PST 2020,,,463,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Geology,X,
90,3ABAOCJ4R84SX7JMSW9BA8O4EGYMQM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,13,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,35GMH2SV3EHUNRCMMNYPXEKLWTREO2,A2R89RXGEVG05I,Approved,Wed Feb 19 06:04:00 PST 2020,Wed Feb 19 06:15:43 PST 2020,Tue Mar 10 07:15:43 PDT 2020,Tue Feb 25 14:00:31 PST 2020,,,703,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Amazon Rainforest,X,
91,3ABAOCJ4R84SX7JMSW9BA8O4EGYMQM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,13,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3C44YUNSI1P7GLAN5S0KGW7Q8MQPD7,A2M55RDN9UDPXJ,Submitted,Tue Feb 25 14:41:18 PST 2020,Tue Feb 25 15:04:41 PST 2020,Mon Mar 16 16:04:41 PDT 2020,,,,1403,0% (0/0),0% (0/0),0% (0/0),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,normans,X,
92,3ABAOCJ4R84SX7JMSW9BA8O4EGYMQM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,13,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3DH6GAKTYYP4S07KOXL0KFJ5YBPYZX,AWJUGWPCUGKEG,Rejected,Wed Feb 19 08:13:36 PST 2020,Wed Feb 19 08:15:33 PST 2020,Tue Mar 10 09:15:33 PDT 2020,,Tue Feb 25 14:00:31 PST 2020,X,117,0% (0/4),0% (0/4),0% (0/4),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Intergovernmental Panel on Climate Change,,X
93,3ABAOCJ4R84SX7JMSW9BA8O4EGYMQM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,13,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3DL65MZB8DFTE2FJWIPY2EQ47F8EC5,A1PTH9KTRO06EG,Approved,Wed Feb 19 06:06:56 PST 2020,Wed Feb 19 06:20:04 PST 2020,Tue Mar 10 07:20:04 PDT 2020,Tue Feb 25 14:00:31 PST 2020,,,788,100% (10/10),100% (10/10),100% (10/10),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Intergovernmental Panel on Climate Change,X,
94,3ABAOCJ4R84SX7JMSW9BA8O4EGYMQM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,13,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3EJJQNKU9R594EV44GNZCCM3ZW3RH4,AOWLCXNXCSQAC,Rejected,Wed Feb 19 06:58:36 PST 2020,Wed Feb 19 07:13:49 PST 2020,Tue Mar 10 08:13:49 PDT 2020,,Tue Feb 25 12:59:00 PST 2020,he tried to cheat the system.,913,0% (0/3),0% (0/3),0% (0/3),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Oxygen,,X
95,3ABAOCJ4R84SX7JMSW9BA8O4EGYMQM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,13,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3KIBXJ1WD5UX9R4WI99SV9XQIRSKO1,A29ZQYDG9Q6TPK,Submitted,Tue Feb 25 14:19:04 PST 2020,Tue Feb 25 14:34:10 PST 2020,Mon Mar 16 15:34:10 PDT 2020,,,,906,0% (0/0),0% (0/0),0% (0/0),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Economic Inequality,,X
96,3ABAOCJ4R84SX7JMSW9BA8O4EGYMQM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,13,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3MH9DQ757WCNKASAO40MWNXMR62UG6,A1TCURESP0T0NM,Approved,Wed Feb 19 13:15:43 PST 2020,Wed Feb 19 13:55:10 PST 2020,Tue Mar 10 14:55:10 PDT 2020,Tue Feb 25 14:00:32 PST 2020,,,2367,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Economic Inequality,X,
97,3ABAOCJ4R84SX7JMSW9BA8O4EGYMQM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,13,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3N1FSUEFL50LRSO4788WDYWVFRKD4U,A2PH5T3HCCCXIN,Rejected,Wed Feb 19 07:16:46 PST 2020,Wed Feb 19 07:34:27 PST 2020,Tue Mar 10 08:34:27 PDT 2020,,Tue Feb 25 14:00:31 PST 2020,X,1061,0% (0/1),0% (0/1),0% (0/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Intergovernmental Panel on Climate Change (IPCC),,X
98,3ABAOCJ4R84SX7JMSW9BA8O4EGYMQM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,13,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3OXV7EAXLEQ1ONQLX7VZXNUXK5K63T,A1G452MFAS690B,Approved,Wed Feb 19 06:38:47 PST 2020,Wed Feb 19 06:47:33 PST 2020,Tue Mar 10 07:47:33 PDT 2020,Tue Feb 25 14:00:32 PST 2020,,,526,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Geology,X,
99,3ABAOCJ4R84SX7JMSW9BA8O4EGYMQM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,13,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3PJUZCGDJ6GA73YP7VT78ETAQSM890,A3OB6REG5CGHK1,Approved,Wed Feb 19 06:45:07 PST 2020,Wed Feb 19 06:53:46 PST 2020,Tue Mar 10 07:53:46 PDT 2020,Tue Feb 25 14:00:32 PST 2020,,,519,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Geology,X,
100,3ABAOCJ4R84SX7JMSW9BA8O4EGYMQM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,13,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3V5Q80FXIXRD6M7KA5JW7ADL61L32G,A2JW59JRBWUMR2,Submitted,Tue Feb 25 15:02:57 PST 2020,Tue Feb 25 15:41:24 PST 2020,Mon Mar 16 16:41:24 PDT 2020,,,,2307,0% (0/1),0% (0/1),0% (0/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,European Union Law,,X
101,3ABAOCJ4R84SX7JMSW9BA8O4EGYMQM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,13,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3W8CV64QJ2Z30EZIAZNDLRM9TBD9HH,A1RH3X41J9J05R,Approved,Wed Feb 19 06:47:36 PST 2020,Wed Feb 19 06:56:01 PST 2020,Tue Mar 10 07:56:01 PDT 2020,Tue Feb 25 14:00:32 PST 2020,,,505,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Economic Inequality,X,
